"BehaviorSpace results (NetLogo 6.1.1)"
"model.nlogo"
"vary-sv-compliance"
"11/14/2020 21:25:22:197 +0000"
"min-pxcor","max-pxcor","min-pycor","max-pycor"
"0","299","0","299"
"[run number]","duration","initial-infected","allow-exogenous-infections?","exogenous-infection","visual-elements?","min-radius","daily-contacts","p-infect-base","asym-infectiousness","lose-immunity?","min-immunity-duration","recovery-mean","recovery-stdev","death-mean","death-stdev","incubation-mean","incubation-stdev","imposed-lockdown?","lockdown-threshold","lockdown-compliance","shield-vulnerable?","shield-threshold","shield-compliance","personal-protections?","protections-threshold","protections-strength","protections-compliance","test-and-trace?","testtrace-threshold","contact-history-length","test-coverage-sym","test-coverage-asym","contacts-traced","isolation-compliance-tested","isolation-compliance-traced","isolation-symptomatics?","isolation-sym-threshold","isolation-compliance-sym","isolation-duration-case","isolation-duration-contact","min-pxcor","min-pycor","max-pxcor","max-pycor","[step]","count susceptibles","count exposeds","count symptomatics","count asymptomatics","count recovereds","count-locked","num-contacts","lockdown-active?","shielding-active?","protections-active?","get-age-bracket-data ""0-18"" ""infected""","get-age-bracket-data ""19-39"" ""infected""","get-age-bracket-data ""40-49"" ""infected""","get-age-bracket-data ""50-59"" ""infected""","get-age-bracket-data ""60-69"" ""infected""","get-age-bracket-data ""70-79"" ""infected""","get-age-bracket-data ""80+"" ""infected""","get-age-bracket-data ""0-18"" ""dead""","get-age-bracket-data ""19-39"" ""dead""","get-age-bracket-data ""40-49"" ""dead""","get-age-bracket-data ""50-59"" ""dead""","get-age-bracket-data ""60-69"" ""dead""","get-age-bracket-data ""70-79"" ""dead""","get-age-bracket-data ""80+"" ""dead"""
"12","1","0.1","true","1","false","2","50","10","30","false","180","20.5","6.7","16","8.21","1.6","1.4","false","4","75","true","0.1","25","false","1","50","100","false","0","7","100","100","100","100","100","false","0","100","7","14","0","0","299","299","54","77845","3537","2993","3390","2202","2907","266851","false","true","false","1978","2345","1173","1213","992","575","342","0","0","0","0","0","0","0"
"10","1","0.1","true","1","false","2","50","10","30","false","180","20.5","6.7","16","8.21","1.6","1.4","false","4","75","true","0.1","0","false","1","50","100","false","0","7","100","100","100","100","100","false","0","100","7","14","0","0","299","299","59","74155","4282","3864","4262","3367","0","269536","false","true","false","2546","3165","1472","1648","1242","927","563","0","0","0","0","0","0","0"
"16","1","0.1","true","1","false","2","50","10","30","false","180","20.5","6.7","16","8.21","1.6","1.4","false","4","75","true","0.1","25","false","1","50","100","false","0","7","100","100","100","100","100","false","0","100","7","14","0","0","299","299","46","80242","3051","2443","2878","1364","2987","266761","false","true","false","1483","1845","934","969","765","444","267","0","0","0","0","0","0","0"
"11","1","0.1","true","1","false","2","50","10","30","false","180","20.5","6.7","16","8.21","1.6","1.4","false","4","75","true","0.1","25","false","1","50","100","false","0","7","100","100","100","100","100","false","0","100","7","14","0","0","299","299","56","75000","4173","3669","4143","2963","2887","266926","false","true","false","2414","3051","1463","1590","1224","638","447","0","0","0","0","0","0","0"
"14","1","0.1","true","1","false","2","50","10","30","false","180","20.5","6.7","16","8.21","1.6","1.4","false","4","75","true","0.1","25","false","1","50","100","false","0","7","100","100","100","100","100","false","0","100","7","14","0","0","299","299","47","80151","3042","2509","2908","1374","2937","266987","false","true","false","1496","1899","888","1027","776","429","292","0","0","0","0","0","0","0"
"9","1","0.1","true","1","false","2","50","10","30","false","180","20.5","6.7","16","8.21","1.6","1.4","false","4","75","true","0.1","0","false","1","50","100","false","0","7","100","100","100","100","100","false","0","100","7","14","0","0","299","299","66","67164","5637","5343","5582","6178","0","269397","false","true","false","3708","4610","2262","2436","1898","1400","885","0","0","0","0","0","0","0"
"15","1","0.1","true","1","false","2","50","10","30","false","180","20.5","6.7","16","8.21","1.6","1.4","false","4","75","true","0.1","25","false","1","50","100","false","0","7","100","100","100","100","100","false","0","100","7","14","0","0","299","299","54","74282","4299","3972","4406","2997","2924","266815","false","true","false","2592","3090","1544","1652","1388","718","435","0","0","0","0","0","0","0"
"13","1","0.1","true","1","false","2","50","10","30","false","180","20.5","6.7","16","8.21","1.6","1.4","false","4","75","true","0.1","25","false","1","50","100","false","0","7","100","100","100","100","100","false","0","100","7","14","0","0","299","299","49","78379","3541","2830","3362","1851","2969","266778","false","true","false","1832","2215","1067","1174","938","499","355","0","0","0","0","0","0","0"
"12","1","0.1","true","1","false","2","50","10","30","false","180","20.5","6.7","16","8.21","1.6","1.4","false","4","75","true","0.1","25","false","1","50","100","false","0","7","100","100","100","100","100","false","0","100","7","14","0","0","299","299","55","77375","3601","3102","3528","2357","2907","266837","false","true","false","2063","2449","1238","1281","1034","597","362","0","0","0","0","0","0","0"
"11","1","0.1","true","1","false","2","50","10","30","false","180","20.5","6.7","16","8.21","1.6","1.4","false","4","75","true","0.1","25","false","1","50","100","false","0","7","100","100","100","100","100","false","0","100","7","14","0","0","299","299","57","74366","4364","3803","4208","3201","2887","266920","false","true","false","2502","3203","1520","1653","1262","667","463","0","0","0","0","0","0","0"
"16","1","0.1","true","1","false","2","50","10","30","false","180","20.5","6.7","16","8.21","1.6","1.4","false","4","75","true","0.1","25","false","1","50","100","false","0","7","100","100","100","100","100","false","0","100","7","14","0","0","299","299","47","79773","3140","2584","2978","1503","2987","266756","false","true","false","1577","1946","986","1032","798","468","280","0","0","0","0","0","0","0"
"10","1","0.1","true","1","false","2","50","10","30","false","180","20.5","6.7","16","8.21","1.6","1.4","false","4","75","true","0.1","0","false","1","50","100","false","0","7","100","100","100","100","100","false","0","100","7","14","0","0","299","299","60","73558","4396","3990","4395","3587","0","269523","false","true","false","2643","3280","1553","1716","1302","964","588","0","0","0","0","0","0","0"
"14","1","0.1","true","1","false","2","50","10","30","false","180","20.5","6.7","16","8.21","1.6","1.4","false","4","75","true","0.1","25","false","1","50","100","false","0","7","100","100","100","100","100","false","0","100","7","14","0","0","299","299","48","79654","3156","2613","3056","1505","2937","266987","false","true","false","1586","2006","935","1075","814","455","319","0","0","0","0","0","0","0"
"9","1","0.1","true","1","false","2","50","10","30","false","180","20.5","6.7","16","8.21","1.6","1.4","false","4","75","true","0.1","0","false","1","50","100","false","0","7","100","100","100","100","100","false","0","100","7","14","0","0","299","299","67","66425","5759","5522","5700","6493","0","269377","false","true","false","3866","4789","2340","2511","1966","1436","908","0","0","0","0","0","0","0"
"15","1","0.1","true","1","false","2","50","10","30","false","180","20.5","6.7","16","8.21","1.6","1.4","false","4","75","true","0.1","25","false","1","50","100","false","0","7","100","100","100","100","100","false","0","100","7","14","0","0","299","299","55","73671","4418","4090","4509","3262","2924","266806","false","true","false","2718","3234","1607","1713","1447","746","446","0","0","0","0","0","0","0"
"13","1","0.1","true","1","false","2","50","10","30","false","180","20.5","6.7","16","8.21","1.6","1.4","false","4","75","true","0.1","25","false","1","50","100","false","0","7","100","100","100","100","100","false","0","100","7","14","0","0","299","299","50","77876","3625","2928","3517","2016","2969","266766","false","true","false","1909","2356","1123","1232","983","519","377","0","0","0","0","0","0","0"
"12","1","0.1","true","1","false","2","50","10","30","false","180","20.5","6.7","16","8.21","1.6","1.4","false","4","75","true","0.1","25","false","1","50","100","false","0","7","100","100","100","100","100","false","0","100","7","14","0","0","299","299","56","76837","3751","3205","3631","2535","2907","266821","false","true","false","2154","2567","1299","1331","1072","612","377","0","0","0","0","0","0","0"
"11","1","0.1","true","1","false","2","50","10","30","false","180","20.5","6.7","16","8.21","1.6","1.4","false","4","75","true","0.1","25","false","1","50","100","false","0","7","100","100","100","100","100","false","0","100","7","14","0","0","299","299","58","73733","4470","3936","4386","3416","2887","266889","false","true","false","2612","3339","1593","1736","1331","696","490","0","0","0","0","0","0","0"
"16","1","0.1","true","1","false","2","50","10","30","false","180","20.5","6.7","16","8.21","1.6","1.4","false","4","75","true","0.1","25","false","1","50","100","false","0","7","100","100","100","100","100","false","0","100","7","14","0","0","299","299","48","79264","3282","2711","3079","1640","2987","266756","false","true","false","1668","2043","1044","1084","839","487","289","0","0","0","0","0","0","0"
"10","1","0.1","true","1","false","2","50","10","30","false","180","20.5","6.7","16","8.21","1.6","1.4","false","4","75","true","0.1","0","false","1","50","100","false","0","7","100","100","100","100","100","false","0","100","7","14","0","0","299","299","61","72936","4531","4110","4484","3858","0","269511","false","true","false","2746","3420","1620","1781","1348","1002","616","0","0","0","0","0","0","0"
"14","1","0.1","true","1","false","2","50","10","30","false","180","20.5","6.7","16","8.21","1.6","1.4","false","4","75","true","0.1","25","false","1","50","100","false","0","7","100","100","100","100","100","false","0","100","7","14","0","0","299","299","49","79187","3254","2728","3187","1626","2937","266987","false","true","false","1666","2105","988","1138","847","477","338","0","0","0","0","0","0","0"
"9","1","0.1","true","1","false","2","50","10","30","false","180","20.5","6.7","16","8.21","1.6","1.4","false","4","75","true","0.1","0","false","1","50","100","false","0","7","100","100","100","100","100","false","0","100","7","14","0","0","299","299","68","65665","5911","5663","5760","6894","0","269359","false","true","false","3981","4970","2416","2611","2035","1478","933","0","0","0","0","0","0","0"
"15","1","0.1","true","1","false","2","50","10","30","false","180","20.5","6.7","16","8.21","1.6","1.4","false","4","75","true","0.1","25","false","1","50","100","false","0","7","100","100","100","100","100","false","0","100","7","14","0","0","299","299","56","73021","4543","4243","4656","3482","2924","266775","false","true","false","2824","3397","1679","1797","1504","774","461","0","0","0","0","0","0","0"
"13","1","0.1","true","1","false","2","50","10","30","false","180","20.5","6.7","16","8.21","1.6","1.4","false","4","75","true","0.1","25","false","1","50","100","false","0","7","100","100","100","100","100","false","0","100","7","14","0","0","299","299","51","77307","3786","3059","3641","2168","2969","266763","false","true","false","1996","2487","1172","1287","1026","546","393","0","0","0","0","0","0","0"
"12","1","0.1","true","1","false","2","50","10","30","false","180","20.5","6.7","16","8.21","1.6","1.4","false","4","75","true","0.1","25","false","1","50","100","false","0","7","100","100","100","100","100","false","0","100","7","14","0","0","299","299","57","76310","3839","3343","3736","2728","2907","266800","false","true","false","2252","2698","1354","1383","1135","632","397","0","0","0","0","0","0","0"
"11","1","0.1","true","1","false","2","50","10","30","false","180","20.5","6.7","16","8.21","1.6","1.4","false","4","75","true","0.1","25","false","1","50","100","false","0","7","100","100","100","100","100","false","0","100","7","14","0","0","299","299","59","73099","4579","4085","4531","3646","2887","266886","false","true","false","2742","3492","1650","1807","1385","733","513","0","0","0","0","0","0","0"
"16","1","0.1","true","1","false","2","50","10","30","false","180","20.5","6.7","16","8.21","1.6","1.4","false","4","75","true","0.1","25","false","1","50","100","false","0","7","100","100","100","100","100","false","0","100","7","14","0","0","299","299","49","78761","3387","2818","3230","1775","2987","266747","false","true","false","1760","2151","1103","1135","879","517","307","0","0","0","0","0","0","0"
"10","1","0.1","true","1","false","2","50","10","30","false","180","20.5","6.7","16","8.21","1.6","1.4","false","4","75","true","0.1","0","false","1","50","100","false","0","7","100","100","100","100","100","false","0","100","7","14","0","0","299","299","62","72346","4641","4205","4604","4117","0","269486","false","true","false","2863","3544","1675","1840","1405","1038","648","0","0","0","0","0","0","0"
"14","1","0.1","true","1","false","2","50","10","30","false","180","20.5","6.7","16","8.21","1.6","1.4","false","4","75","true","0.1","25","false","1","50","100","false","0","7","100","100","100","100","100","false","0","100","7","14","0","0","299","299","50","78710","3348","2832","3316","1775","2937","266981","false","true","false","1762","2202","1030","1184","886","516","362","0","0","0","0","0","0","0"
"9","1","0.1","true","1","false","2","50","10","30","false","180","20.5","6.7","16","8.21","1.6","1.4","false","4","75","true","0.1","0","false","1","50","100","false","0","7","100","100","100","100","100","false","0","100","7","14","0","0","299","299","69","64947","5995","5762","5894","7290","0","269335","false","true","false","4118","5140","2504","2696","2107","1527","966","0","0","0","0","0","0","0"
"15","1","0.1","true","1","false","2","50","10","30","false","180","20.5","6.7","16","8.21","1.6","1.4","false","4","75","true","0.1","25","false","1","50","100","false","0","7","100","100","100","100","100","false","0","100","7","14","0","0","299","299","57","72348","4681","4360","4792","3761","2924","266750","false","true","false","2961","3550","1737","1877","1567","807","472","0","0","0","0","0","0","0"
"13","1","0.1","true","1","false","2","50","10","30","false","180","20.5","6.7","16","8.21","1.6","1.4","false","4","75","true","0.1","25","false","1","50","100","false","0","7","100","100","100","100","100","false","0","100","7","14","0","0","299","299","52","76743","3915","3202","3753","2346","2969","266756","false","true","false","2084","2615","1226","1361","1080","566","410","0","0","0","0","0","0","0"
